cid,bookid,catid,title,typeid,thumb,description,gx_type,update_chapter_name,author,status_bz,updatetime,view_type,average_score,rank_id,hit_num,views,vip_tag_name,vip_tag_type
3,3183,31,你好，女勇者！(逆袭霸少),,http://cdn.517w.com/uploadfile/2017/1120/thumb_20171120133235316.jpg,因见义勇为而被校长开除的顾小柔，在刚刚踏入社会开始工作的第一天就因为得罪了市内的顶级阔少而被老板炒鱿鱼……此仇不报绝不是顾小柔！,0,,文成×月球,,1515300797,0,4.6806,,38507294,23833592,,
3,3181,31,恋上男友的替身,,http://cdn.517w.com/uploadfile/2017/1101/thumb_20171101214900647.jpg,替身？爱她？,2,,蓝晶科技漫画,,1536313707,0,4.7629,,162069897,102055530,,
3,3135,32,暗武者,,http://cdn.517w.com/uploadfile/2017/0830/20170830042924538.jpg,枫寺的妹妹美亚在中国的鬼节那一天突然消失了，枫寺怎么都寻找不到妹妹的踪影，直到十年后的那一个鬼节，一个神秘少女把枫寺带入了一个充满杀戮的世界，枫寺在寻找美亚的同时也渐渐揭开了这个世界的真实样貌以及枫寺的特殊身份……,0,,钢笔线,,1507857574,0,4.7143,,18870043,7549783,,
3,3134,32,有点咸,,http://cdn.517w.com/uploadfile/2017/0830/20170830052940882.jpg,姐控男主为了找回消失的姐姐，与小恶魔达成了协议，而条件是去破坏和收集别人的梦想。,1,,常盘勇者/枫雨木木,,1525686570,0,4.4651,,24156770,15162253,,
3,3126,32,管与少年说,,http://cdn.517w.com/uploadfile/2018/0606/thumb_20180606175720565.jpg,一辈子没有女朋友是怎样的体验？终日与管子相伴是怎样的体验？用白浊浇了妹子一脸是怎样的体验？和各类变态交流对打是怎样的体验？谢邀，以上问题本故事内均有答案~顺便Q群128486899欢迎来玩~来愉悦的交流不可描述的话题吧~,1,,常盘勇者,,1543224225,0,4.7251,,65450144,30898761,,
3,3117,31,学渣女帝,,http://cdn.517w.com/uploadfile/2017/0831/20170831021715396.jpg,现代理科女学渣的穿越逆袭之旅。总有那么多美男来勾搭，朕咋办呢？官方QQ群658678949，米娜桑来互动呀,2,,Berial/萌晞晞,,1535289572,0,4.6515,,111152755,141393612,,
3,3111,32,诡异志,,http://cdn.517w.com/uploadfile/2018/0202/thumb_20180202160454167.jpg,"怪事到处有，这里特别多。不同的事件里，男主大木都有不同的人生，遭遇不同的命运
诡异志粉丝群：498541480
微X:激动漫画：bai_man_jiao
V博：激动漫画01",0,,杨鑫/宿雨,,1563339150,1,5,,2564172,1155864,,
3,3034,32,阡陌间,,http://cdn.517w.com/uploadfile/2017/1101/20171101112936593.jpg,人心是会发霉的，在你思想的无数条阡陌小路间，那些正在腐败的情绪，会引你走向怎样的未知？,0,,漫核工场/栩栩,,1515927635,0,4.4765,,158287563,63081570,,
4,4714,31,狂女重生：纨绔七皇妃,,http://cdn.517w.com/uploadfile/2018/0816/thumb_20180816101649723.jpg,前世她受人欺害，最终丧子身死。如今重生归来，看她如何手撕渣男恶女，还叫腹黑王爷芳心暗许。,2,,崇卓漫画,,1580317208,1,4.6552,1,7564189,8175761,,
4,1696,31,王爷你好贱,,http://cdn.517w.com/uploadfile/2016/0525/thumb_20160525032820405.jpg,"大风起兮云飞扬，睁不开眼睛兮不知所身处何地啦！
别人家的女主都自带主角光环各种幸福，为毛本小姐要受尽这些贱王爷和小婊砸们的折磨！！！
我就不信本小姐这21世纪的先进脑袋瓜还斗不过你们这群蠢货~哼！(〃＞皿＜)
唉，不行了，成也计谋败也计谋，精灵古怪的本小姐也要沦陷美男计温柔乡了……",2,,追梦动漫,,1580313607,1,4.7489,2,38173115,15422241,,
4,4897,32,我在日本当道士,,http://cdn.517w.com/uploadfile/2019/0118/thumb_20190118164913633.jpg,【周三、周六更新】鹤姬山，时常妖怪出没，生气的玉藻前大人要报仇。而她的仇家竟是一个普通的男高中生——田中真守，玉藻前大人跟田中真守有过什么矛盾呢……,2,,火龙传媒,,1579017616,0,4.8,3,5376582,3487792,,
4,589,32,国魂,,http://cdn.517w.com/uploadfile/2019/0404/thumb_20190404160425320.jpg,一群百年前的民族英雄，在不堪回首的年代裡，用生命為我們寫過一頁頁英雄的故事。侵略者記住了他們的名字，而我們卻將他們遺忘。本作品正式名稱為「國魂」,1,,神北克,,1578648882,0,4.8986,4,3574985,1593594,,
4,4856,33,冷酷的我,,http://cdn.517w.com/uploadfile/2018/1127/thumb_20181127082602354.jpg,作为失忆的丧尸，校园生活却是必不可少！一边与食人的本能作斗争，一边与自己命中注定的恋人谈恋爱。只是这个恋人好像不仅知道男主变成丧尸的内幕，还是幕后策划人之一。虐恋，丧尸真相逐步浮现。,0,,汪汪山王/夏天岛,,1578648627,1,5,5,2794955,3088447,,
4,4895,31,我不是陈圆圆,,http://cdn.517w.com/uploadfile/2019/0115/thumb_20190115174758417.jpg,现代少女误触时空机缘，流落明朝末年，变身一代名伶陈圆圆，是甘当祸水红颜，还是改写命运，寻找属于她的那份爱情？,2,,时光鱼,,1578646882,1,4.7895,6,2710380,2417440,,
4,3305,32,风姿物语,,http://cdn.517w.com/uploadfile/2017/0414/thumb_20170414065109846.jpg,胸怀大志的山野小子兰斯洛、冰雪聪明的小草、被惊为天人的美少女紫钰、萌宠的猫女枫儿、神秘操控者周公瑾齐聚杭州，共同奏响风姿大陆传奇的初章。欢迎进入风姿物语的世界。,2,,猎星时代,,1574662330,0,4.5417,7,5347702,3325700,,
4,4598,31,息和镇,,http://cdn.517w.com/uploadfile/2018/0621/thumb_20180621221428248.jpg,披上人皮你就不是妖了吗？,0,,凶毛人漫画,,1574662012,0,4.8276,8,3496032,3437480,,
4,3460,32,杀道行者,,http://cdn.517w.com/uploadfile/2017/1017/thumb_20171017165629766.jpg,"世道上，传闻有这么一个集合着神秘而庞大的组织——杀道会。每个杀道会的核心成员，都拥有匪夷所思的超能力。阿信，一个被愤怒和悲伤所束缚的男人，他只有一个目的：毁掉杀道会！
关注官方微博:@杀_道_行_者,微信公众号[百漫GO]，，可提前看预告更新获取更多漫画动态！
更新时间：每周三、周五~",6,,郑健和,,1574042982,1,4.8971,9,21538065,8710987,,
4,1861,32,妖宿山,,http://cdn.517w.com/uploadfile/2017/0328/thumb_20170328095047984.jpg,在大陆的西边，连绵不绝地横亘着一条山脉。因其树木旺盛，常年翳云阴雨，还总有异物之声传出。万年的时光，往来西北的族人、旅客都会绕山而过，山中有妖之事也成了家常传说。老人们给这座奇怪的大山起了一个过目难忘的名字—— 妖 宿 山 。而我们的故事，也正是从这里开始。,0,,名动漫,,1574042963,0,4.8291,10,3113728,1293616,,
4,4580,32,琴键,,http://cdn.517w.com/uploadfile/2019/0118/thumb_20190118211941191.jpg,圣诞节后不久，帕加城有名的钢琴家、维洛克尔伯爵夫人伊·白兰在某日夜晚被人谋杀在自家琴行馆内，次日报纸头条、大街小巷都被这一话题给统一了。造成这一切喧嚣的凶手究竟是,0,,MJiffy,,1570695333,0,5,11,18905,7177,,
4,4960,32,末世归途,,http://cdn.517w.com/uploadfile/2019/0505/thumb_20190505134253188.jpg,毕业前夕，突然爆发的神秘病毒，破坏了现实的天枰，究竟如何才能继续活下去呢,0,,布苍生  行军蚁   寻道难,,1570695258,0,4,12,1604338,958606,,
4,4599,32,进化螺旋,,http://cdn.517w.com/uploadfile/2018/0621/thumb_20180621225242572.jpg,新的世界摧毁了一切旧的标准，只有生存才是真理所在,0,,凶毛人漫画,,1570695210,0,4.5556,13,634014,452092,,
4,259,32,神北克铁盒,,http://cdn.517w.com/uploadfile/2015/0522/20150522124936226.jpg,神北克的精品故事选辑～,0,,神北克,,1570695029,0,4.9206,14,1059418,438728,,
4,2498,33,开一下门好么,,http://cdn.517w.com/uploadfile/2016/1022/thumb_20161022191649487.jpg,夏维是一名普通的海归上班族，独居。一天下班后居住的屋子里忽然入住了一位不速之客，喜好安静的夏维心生厌烦，带着负面情绪与新室友开始了同居生活。,0,,娇仔_傲娇的娇,,1569390639,0,4.7688,15,4946202,2860034,,
4,3684,33,黑巫师,,http://cdn.517w.com/uploadfile/2017/0717/thumb_20170717143625758.jpg,一个拥有可怕传说，本质却截然不同的黑巫师。一个半魔血统的虔诚骑士，一次法术事故导致他们的魂魄被连在了一起？  ”什么，你叫一个黑巫师去拯救世界？“,0,,玛门之徒,,1569390607,0,5,16,363820,265794,,
4,4632,32,不灭元神,,http://cdn.517w.com/uploadfile/2018/0706/thumb_20180706164035444.jpg,轮回重生，是偶然还是必然？ 陆弃，带着国术最高境界的领悟重生到了这个以武为尊的世界。 在这里，他获至宝、寻天道；收女奴、降神魔…… 让我们一起去踏上这元神不灭，天道永生的世界吧！ 由百世经纶所著的异界国术小说改编，《不灭元神》漫画每周四更新。,1,,素心人漫画工作室,,1569378039,1,0,17,43979,27001,,
4,4645,32,奥拉星·平行宇宙,,http://cdn.517w.com/uploadfile/2018/0713/20180713112754717.jpg,"在游戏世界，他是炉火纯青使用各种精灵进行战斗、长年霸居各种排行榜的【天下第一】；
在现实世界，他是各种鄙视链的最底层、默默暗恋校园女神的【倒数第一】；
有一天，这两个世界开始交错，哪个是真实，哪个是虚假？",0,,马赛克工作室,,1569302034,0,4.7679,18,7864878,4956042,,
4,4291,32,火源α,,http://cdn.517w.com/uploadfile/2018/0228/thumb_20180228150326259.jpg,"“要么死！要么战斗！”这是一场人类生存的斗争，这是带来希望的火种同时也是战争的火种，守护住这份力量
探寻宇宙的造物阶梯！火源α小队将全力出击！
- 射击网游《火源》官方衍生漫画。",1,,英佩游戏,,1567751187,0,5,19,138703,68654,,
4,3611,31,画皮师,,http://cdn.517w.com/uploadfile/2017/0628/thumb_20170628171057811.jpg,天地之间灵韵万生，数千年中孕育了无数玄妙而诡谲的族群。其中更有特殊能力者仅凭一支画笔，便可为人重塑筋骨，易容改貌，世间称之为画皮师。师徒二人以画皮秘术行走人间，展开了一段奇幻之旅。本故事由奇月星空出品电影《画皮师》系列改编。,1,,奇月星空,,1567391604,0,4.8947,20,22998084,16059379,,
4,4603,32,我家有只编程猫,,http://cdn.517w.com/uploadfile/2018/0622/thumb_20180622173729595.jpg,四年级的小学生阿短，在自己生日当天意外唤醒了源码精灵编程猫，能够实现所有愿望的编程猫，会给阿短带来什么样的惊喜和挑战……,1,,素心人工作室  编程猫,,1565167217,0,0,21,101689,35791,,
4,394,32,公交男女爆笑漫画,,http://cdn.517w.com/uploadfile/2018/1030/thumb_20181030110742629.jpg,"微信公众号：公交男女
微博ID：公交男女
官群：182209064
商务合作：2465905525来不及解释了，快上车~~每日一更~",5,,武汉博润通,,1564458307,0,4.6266,22,33374794,8272683,,
4,3972,31,糊涂镖局糊涂账,,http://cdn.517w.com/uploadfile/2017/1013/thumb_20171013125020705.jpg,【万画筒漫画出品】【每周五更新】一个一穷二白、风流倜傥的年轻镖头，一个沉默寡言、来历不明的冷面刀客，一个慵懒随意、讨厌麻烦的绝色美女，一个只有三个人的、不糊涂的糊涂镖局。,1,,万画筒漫画,,1564391537,1,3.75,23,818885,666275,,
4,3615,31,老板老板不要了,,http://cdn.517w.com/uploadfile/2018/0104/thumb_20180104211157281.jpg,"书店女老板与大学生小模特的甜蜜爱情~
腹黑齐老板的撩妹技巧。
甜宠哦~
根据小说改编。",1,,也许陌生了,,1564389864,1,4.859,24,24273452,16925641,,
4,2144,31,夏洛特的道听途说,,http://cdn.517w.com/uploadfile/2018/0207/thumb_20180207130803267.jpg,从小居住在西大陆的少女夏洛特从小就从公爵的那里听闻东大陆的故事，在耳濡目染之下对东大陆产生了强烈的兴趣，而当他真的踏上了那片古老神秘的东方大陆之后，那些趣闻与奇遇就不断地萦绕在她的身边……,0,,沉底者/日更计划,,1564389503,1,4.918,25,1325231,694545,,
4,4949,31,吾名社会黄,,http://cdn.517w.com/uploadfile/2019/0416/thumb_20190416085541148.jpg,身为一只喵，朕不仅在建国之后成精了，还心系着天下苍生。在地球的日子里，统治着全公司的朕简直要为设计师们操碎了心！每话一个朕的“烦心事”，想要帮朕解忧的话，就赶紧关注《吾名社会黄》！【那个抱着手机的！就是说你呢！】,2,,柏岩文化,,1564388220,1,5,26,521380,374825,,
4,4924,32,鬼面英雄2,,http://cdn.517w.com/uploadfile/2019/0225/thumb_20190225153236505.jpg,鬼面英雄继续拯救宇宙,0,,邪恶大叔,,1563413416,0,5,27,791821,545324,,
4,4741,31,情深不抵陈年恨,,http://cdn.517w.com/uploadfile/2018/0824/thumb_20180824142457891.jpg,结婚三年，丈夫家外有家。我竭尽努力想要挽回的心意，却比不上白莲小三在他眼里开成了一朵奇葩。 终于，自暴自弃的我，选择另一条逆袭之路。 封景，就像打开我新世界大门的一道风景。 他说，梧桐，这世上贱人这么多。你把手给我牵紧了，就再不用害怕。 qq群47569902剧情抢先看！,1,,阿柯文化,,1563340470,1,4.75,28,1388423,2517049,,
4,4877,31,时间都知道,,http://cdn.517w.com/uploadfile/2018/1225/thumb_20181225173039850.jpg,一次意外，让刚刚怀孕的时简穿越回大学时代，重遇未来的丈夫叶珈成。所有的回去与归来，都是为了与爱重逢,1,,追梦动漫,,1563339530,1,4.5,29,797791,932529,,
4,3111,32,诡异志,,http://cdn.517w.com/uploadfile/2018/0202/thumb_20180202160454167.jpg,"怪事到处有，这里特别多。不同的事件里，男主大木都有不同的人生，遭遇不同的命运
诡异志粉丝群：498541480
微X:激动漫画：bai_man_jiao
V博：激动漫画01",0,,杨鑫/宿雨,,1563339150,1,5,30,2564172,1155864,,
4,1803,32,四圣传,,http://cdn.517w.com/uploadfile/2017/1205/thumb_20171205111303583.jpg,传说在人界中有四根柱子，这四根柱子支撑着天，如果柱子被拿走，天就会塌下来，造成很大的灾难。有四只灵猴分别对应着四根撑天柱，他们都知道这四根柱子的真言，并可以取走它们。剧本：梁栋华。主笔 勾线 上色 网点：霍连杰。,0,,四圣传,,1563339010,0,4.5714,31,1024433,335759,,
4,4970,31,这！就是街舞2,,http://cdn.517w.com/uploadfile/2019/0526/thumb_20190526163057788.jpg,《这！就是街舞第二季》是由优酷、灿星出品的街舞选拔类综艺，由易烊千玺、罗志祥、韩庚、吴建豪担任明星队长。,2,,炜哥,,1563171790,1,4,32,823661,270143,,
4,4980,31,攻妻不备,,http://cdn.517w.com/uploadfile/2019/0624/thumb_20190624151853626.jpg,"她用了三个月适应她的新身份——席御哲的小姨。每日看他抱着别人温柔缱绻，内心再也受不了煎熬。
   夏日午后，他手持玫瑰却被她强吻：“我告诉你！我不是你小姨，这辈子，以后都不想当你小姨！我是……”席御哲淡薄的目光，却让她将剩下的话吞回。她是，谁呢？他根本就已经记不起！",2,,神鱼漫社,,1563171397,1,0,33,1558568,882690,,
4,4874,32,不思议异界游侠,,http://cdn.517w.com/uploadfile/2018/1213/thumb_20181213115420760.jpg,由明漫天下创作，改编手游《不思议迷宫》。若干年后，真人进入游戏技术研发成功，并招募赏金猎人，借由他们一边测试一边直播赚钱。怀揣梦想的刘源报名参赛，凭借能力过关斩将。但游戏内不断出现的危险让人发觉，事情并不简单。AI角色开始觉醒，并与人类对峙，元凶竟是？,2,,明漫天下,,1561838412,1,5,34,587846,518485,,
4,4979,32,好人物语,,http://cdn.517w.com/uploadfile/2019/0621/thumb_20190621214601837.jpg,我想成为好人，微博@青栗子ya,0,,青栗子,,1561452353,0,0,35,3980,1609,,
4,4976,31,萤转流情,,http://cdn.517w.com/uploadfile/2019/0608/thumb_20190608123139740.png,由一个外卖小哥（误）遇见“黑”店看板娘为契机而开展的，多人轻松浪漫爱情喜剧。（前期略多铺垫请见谅。）,0,,兰山鹤线,,1561345756,1,5,36,105470,59174,,
4,4974,31,宇宙X1025,,http://cdn.517w.com/uploadfile/2019/0601/thumb_20190601151045542.jpg,萨莉亚在刚满16岁这天离开了自己的母星，在浩瀚的宇宙中踏上了寻找“世界之眼”的奇幻旅程……,0,,明漫天下,,1561345275,1,5,37,151837,134258,,
4,4943,32,谁杀死了兔子,,http://cdn.517w.com/uploadfile/2019/0407/thumb_20190407173655214.jpg,七位女孩因为一道测试题被绑架到废弃的学校，等待她们的是戴着兔子面具的杀手。在这场死亡游戏里，只有找到真正的“兔子”才有活下去的希望。兔子究竟是谁？猜疑，嫉妒，谎言交织而成的游戏背后，又隐藏了怎样的真相……,0,,zer/日更计划,,1561013947,1,5,38,815303,715746,,
4,4920,32,第四世界,,http://cdn.517w.com/uploadfile/2019/0213/thumb_20190213015546902.jpg,"【每周一6am更新】
无法被通关的游戏《第四世界》，系统崩溃导致玩家被困其中，运营方开出了1000万的通关奖励，游戏专家出动了。",1,,D先生,,1560226880,0,5,39,698092,568866,,
4,4627,31,暗月代理人,,http://cdn.517w.com/uploadfile/2018/0705/thumb_20180705133726330.jpg,［暂改为周日更新(°_°)］被解雇的当天，顾澜在垃圾堆里捡到了孱弱的美少年，谁知道他醒过来的第一件事，就是狠狠咬自己一口？,2,,徒子文化,,1559803455,1,4.3333,40,14292892,11086316,,
4,4604,31,饲养外星人的注意事项,,http://cdn.517w.com/uploadfile/2019/0329/thumb_20190329155944916.jpg,"原本只是普通大一学生的林玉子，却在某天突然遇上了神秘的“太空旅行家”，从此玉子的生活便变得有点不再普通……
喧闹不断又状况频出，人类与外星人的日常，就此拉开帷幕。",1,,旭实逸动,,1559203915,1,4.9412,41,3270963,3047998,,
4,3907,31,诡念人间,,http://cdn.517w.com/uploadfile/2018/0815/thumb_20180815140857304.jpg,"诡念人间是一部单元剧，由20部左右惊悚悬疑故事组成。每一部都会揭露人性中的丑恶面
诡念人间qq群：529820912
微X:激动漫画：bai_man_jiao
V博：激动漫画01",0,,主笔：郭沐鑫  编剧：行尸走肉,,1559203507,0,3.6667,42,1109657,528212,,
4,4554,31,隐世十族之阴阳师,,http://cdn.517w.com/uploadfile/2018/0627/20180627051419636.jpg,阴阳师夏子涵为了寻找多年前哥哥性情大变屠戮全族的原因，踏上了收集四大神兽的旅程。途中偶遇拥有双重人格的画幻师沈墨之，率直的武术师吴真，并发现了世间山海众暴走源头“蚩尤之力”的秘密。背负十族使命，最终成长为阴阳师家族的家主。,1,,隐氏十族,,1559203446,1,4.5556,43,929927,1138409,,
4,4721,31,兮兮罗曼史,,http://cdn.517w.com/uploadfile/2018/1204/thumb_20181204163411221.jpg,苏颜兮没想到有天竟要代替姐姐嫁给恶魔总裁顾西城，不过嫁也嫁了，婚后谁爱上谁还说不定呢！,2,,崇卓漫画,,1559203398,1,3.8,44,2109798,1968325,,
4,4746,31,红颜如夕,,http://cdn.517w.com/uploadfile/2018/0824/thumb_20180824144736502.jpg,一觉醒来，她居然穿越到了王爷的身边，莫名其妙地成了他的八夫人？ 王爷对着她说永结同心，转脸却任由其他几位夫人诬陷她，毁她容貌…且看她如何浴火重生，华丽归来！【粉丝Q群：597419131】,2,,阿柯文化,,1559203302,0,4,45,403174,691394,,
4,4958,32,迁流之界,,http://cdn.517w.com/uploadfile/2019/0504/thumb_20190504130352660.jpg,201X年S市，少年雷泽命运般遇到了神秘的异族少女红菱，从而卷入了一场自人类文明创建伊始就开始的万年战争。在鲜为人知的血与火的战斗中，这个世界的命运会如何？散落世界的各大家族命运几何？沉没的大西洲，北欧和凯尔特的传说，以及世界各地的神话起源呢？在这里都将一一揭晓。,1,,树君,,1559201790,0,0,46,98903,40089,,
4,4963,32,桑天之门,,http://cdn.517w.com/uploadfile/2019/0514/thumb_20190514141718951.jpg,学生党，只能不定时更新，请多包涵！,0,,白鱼,,1559201551,0,1,47,383075,202144,,
4,4969,32,孽海花,,http://cdn.517w.com/uploadfile/2019/0525/thumb_20190525201036243.jpg,五胡乱华时期，昆仑老祖遣弟子英子入世探寻秘密。一段波诡云谲，扑朔迷离的魔幻历程就此展开。乱世艰险远超想象，英子渐渐陷入重重迷局和阴谋之中，她迷失，挣扎，奋进。。。她能解开所有困惑并主宰自己的命运吗？,0,,米高龙,,1559199594,0,0,48,64277,22782,,
4,4968,31,茂庭之森,,http://cdn.517w.com/uploadfile/2019/0520/thumb_20190520104437424.jpg,天使安徒因与恶魔杰西卡相恋触犯天条被贬下凡，法力尽失为了早日重回天国踏上了封印七宗恶魔普度众生的道路……,0,,明漫天下,,1559198716,1,5,49,306062,149396,,
4,4971,31,云梦千妖录,,http://cdn.517w.com/uploadfile/2019/0529/thumb_20190529155642108.png,《云梦四时歌》手游携手浮声绘梦声画工作室联合出品官方符灵漫画栏目【云梦千妖录】，不定期为小可爱们展现不同游戏符灵的精彩故事，包括但是不限于穷奇、祸斗、白泽的小秘密,0,,浮声绘梦声画工作室,,1559198240,1,0,50,0,0,,
4,4925,31,爷二盗铃,,http://cdn.517w.com/uploadfile/2019/0227/thumb_20190227094253171.jpg,讲诉设计生活趣闻趣事,0,,爷二工作室,,1559035858,0,0,51,2587,640,,
4,3510,32,魔星双龙传,,http://cdn.517w.com/uploadfile/2017/0601/thumb_20170601135727175.jpg,龙，能大能小，能升能隐；大则兴云吐雾，小则隐介藏形；升则飞腾于宇宙之间。隐则潜伏于波涛之内。男主墨尾与女主素果本是地球的龙族，却一直在宇宙的角落干着累活，他们最大的愿望就是赚够钱买飞船回到地球，突然某天随着一个危机的到来，这对兄妹也被迫开始了一段奇幻的宇宙归乡之旅！,1,,弟罗尔,,1558343567,0,1,52,132069,44503,,
4,2428,32,就想要个女朋友,,http://cdn.517w.com/uploadfile/2016/1009/thumb_20161009163810298.jpg,茗漫最新力作《就想要个女朋友》爆笑来袭，还在为没有女朋友而烦恼？现在，不用担心，跟着我们一起，去攻略你心中的女王、萝莉或者御姐吧，一切，皆有可能!妈妈再也不用担心我没有女朋友了~这是一个略显鬼畜的故事…………,6,,茗漫漫画,,1557473217,1,4.7005,53,10790151,3300952,,
4,4867,32,临时侦探,,http://cdn.517w.com/uploadfile/2018/1206/thumb_20181206162757345.jpg,【星河广纳漫画出品】万年不遇的大交错即将来临，世界将遁入混乱，孤儿楚一身怀仙道教秘法和睿智刑警元月一同除妖伏魔，维持世间本源之道的同时，上演了一幕幕诡异离奇，情感交织的悬妙故事。,0,,星河广纳漫画,,1556834403,1,5,54,1087336,1816241,,
4,4913,31,初音未来同人漫画集,,http://cdn.517w.com/uploadfile/2019/0131/thumb_20190131111324532.jpg,"以初音为主的同人漫画~
可能会有做的不好的地方欢迎大家提议~~",0,,荼兔凸,,1556012800,1,0,55,100296,49163,,
4,4945,32,伊登计划,,http://cdn.517w.com/uploadfile/2019/0408/thumb_20190408063425981.png,永生实验在世界第一研究机构L C 里秘密进行，其计划名为“伊登计划。”,0,,愤怒乐平,,1556012403,0,0,56,2189,1165,,
4,4737,31,吸血鬼邻居,,http://cdn.517w.com/uploadfile/2018/0824/thumb_20180824113629804.jpg,梦中睁眼醒来，出现在城市的万丈高空是什么体验？还有一个帅帅的吸血鬼小哥哥抱着自己天了噜！第二天发现梦中的吸血鬼小哥哥成了自己新邻居？！这么帅的吸血鬼邻居竟然有四个！？自己的闺蜜是千年魔女？！小时候的暗恋对象是千年妖狐？！让我们一起见证一个平凡女高中生世界观的崩塌……,0,,阿柯文化,,1555555035,1,0,57,183677,79828,,
4,4735,31,重生之慕甄,,http://cdn.517w.com/uploadfile/2018/0823/thumb_20180823171458705.jpg,后宫虐恋  她重生了两次，第一世，她看着他与别的女人双宿双飞，郁郁而终，第二世，她拼尽全力、不择手段，只为得到他，最终却被满门抄斩，那么，这一次，她只想离他越远越好……（ps：重生两次是有原因的，会在后面揭开谜底哦）【每周六更新】,1,,阿柯文化,,1555555001,0,5,58,397403,799466,,
4,4560,32,诛仙·御剑行,,http://cdn.517w.com/uploadfile/2018/0606/thumb_20180606104323316.jpg,诛仙故事过去千百年。就在中原修真者即将忘记上古神剑诛仙剑的存在时，一个自小被寄养在“人妖院”的少年——林琰，怀揣着一块发着恶臭的腌泡菜石头，踏上了寻找父亲的旅途。 一路披荆斩棘之下，他结识了人生中两个重要的伙伴，一身正气的端木弘，还有呆萌可爱的朵一。 自此，新的有关于诛仙剑的故事开始了……,2,,完美世界漫画,,1555553685,0,4.3846,59,3932041,3182845,,
4,4771,32,恋爱进行时！,,http://cdn.517w.com/uploadfile/2018/0904/thumb_20180904173026376.jpg,[日更计划]士光和夏灵，一个是社会人，一个是研究生。对于一半迈入社会的两人，全新的同居生活既新鲜也充满未知。,0,,菲洛猫/日更计划,,1555552935,1,5,60,1484341,1218145,,
4,3773,32,穿越效应,,http://cdn.517w.com/uploadfile/2017/0811/thumb_20170811160607886.jpg,"如果能回到过去改变一切，你会怎么做？
所有的事情都有连锁反应",1,,神北克,,1555468227,0,4.7273,61,3329267,1765401,,
4,4934,32,朝九不晚五,,http://cdn.517w.com/uploadfile/2019/0319/thumb_20190319174550174.jpg,在这里，白领没那么白！小资没那么资！文艺青年没那么青年，一群在职场不断挣扎的新手们，如何凭借自己的一股浪劲儿，掀起办公室浪花一朵朵……,0,,英小栎,,1555399011,1,0,62,137310,116319,,
4,4891,31,第五号放映厅,,http://cdn.517w.com/uploadfile/2019/0110/thumb_20190110130219180.jpg,神使和妖灵在这里共处，过去和未来在这里汇聚，这里既可以窥视前世的谜，也可以偷看来生的路，这里是人类的禁地。电影拉开序幕，请入座，审判即将开始。,1,,时光鱼,,1554220803,1,0,63,210144,178007,,
4,4777,31,龙渊,,http://cdn.517w.com/uploadfile/2018/0907/thumb_20180907152642871.jpg,世界上真的有龙吗？营川坠龙的龙骨最终被收藏何地？龙骨密码意欲何为？茫茫白山之中藏着怎样的秘密？消失在历史长河中的墨氏流派修建在史前遗迹上的墨冢到底是抵御还是保卫？传说中的墨藏能否释疑这一切？历史的长河中遗失的一百七十九年到底发生了什么？陆军精锐步兵分队协科考队将逐一揭开那段被人为刻意抹去的历史！小心你的背后！,0,,神居动漫,,1554185781,0,5,64,2279943,1601893,,
4,4613,31,柏岩子的设计日常,,http://cdn.517w.com/uploadfile/2018/0813/thumb_20180813130608590.jpg,柏雨和岩曦两位萌新，从踏入设计事务所的第一天就感觉哪里不对？不着四六的老板，天（奇）赋（形）异（怪）禀（状）的同事，还有镇司神宠超级社会的橘猫？传说中的职场并不是这个样子的好吗！想知道二位萌新在诸位人间极品的花式助攻下，如何剑走偏锋地搞定各位甲方霸霸？《柏岩子的设计日常》每周二周五，20:00准时交图给你好看！QQ交流群：861330730,2,,柏岩文化,,1553502778,1,4.9444,65,1929305,1993776,,
4,4910,32,守梦者,,http://cdn.517w.com/uploadfile/2019/0130/thumb_20190130173258740.jpg,彩虹的尽头有什么？是充满危险？或者藏着宝藏？不，彩虹的尽头是另一个世界——虹世界。那是一片光怪陆离的天地，储存着所有人的想象力、梦想与希望。为了守护人类的梦想，为了防止虹世界的崩溃，一群活跃于虹世界与现世界的人类出现了。他们被称为——守梦者。,1,,便利店的熊&玉米,,1552060809,0,5,66,151439,146006,,
4,4857,32,化身,,http://cdn.517w.com/uploadfile/2018/1128/thumb_20181128175834440.jpg,NASA的卫星传回的一张外星照片上惊现一个人形身影。与此同时，德克萨斯荒漠中的小镇来了两位不速之客。一名失踪多年的英国人看似虚弱，不料竟变身为强壮凶猛的怪物，而一个亚洲少年竟赤手空拳与之搏斗。他们，究竟是什么人，从哪里来？,2,,李建,,1551801617,0,5,67,1090520,955390,,
4,4911,32,吾主在此,,http://cdn.517w.com/uploadfile/2019/0130/thumb_20190130173844498.jpg,这个世界上有三个能够使用魔力的种族，人类，日行的光明生物“白种”和夜行的黑暗生物“黑种”。一部分拥有魔力的人类可以成为魔法使，驱使与其签下契约的黑白种。女主弗莱雅被称为黑暗太阳女神，属于黑暗生物却以同族为食，两百年前被一人类魔法师封印在书里。男主泰勒是光明使世家的独子，在一次母亲安排的试炼中……,1,,贝尔,,1551715218,0,5,68,279595,256940,,
